Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:438071


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
438071;1;01/08/2019;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/07/2019;1;"13,0";"31,0";20;3;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,0";"0,0";"0,0";"6,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/06/2019;1;"23,0";"38,0";14;4;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,0";"0,0";"23,0";"0,0";"0,0";"4,0";"0,0";"3,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/05/2019;1;"18,0";"68,8";2;7;1;1;1;;;"11,0";"18,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,0";"7,0";"0,0";"0,0";"5,0";"0,0";"0,0";"0,0";"16,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/04/2019;1;"53,5";"204,8";1;17;1;1;1;;;"53,5";"5,0";"7,0";"10,0";"7,8";"14,0";"7,0";"3,0";"11,0";"0,0";"18,0";"10,5";"8,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,0";"9,0";"0,0";"0,0";"0,0";"0,0";"18,0";"2,0";"0,0";"0,0";"0,0";"10,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/03/2019;1;"45,5";"173,5";15;8;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"45,5";"0,0";"0,0";"0,0";"37,0";"0,0";"0,0";"0,0";"0,0";"29,0";"7,0";"0,0";"6,0";"24,5";"10,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/02/2019;1;"91,0";"267,8";14;12;1;1;1;;;"9,8";"0,0";"0,0";"0,0";"0,0";"5,0";"27,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"91,0";"0,0";"0,0";"0,0";"3,0";"8,0";"0,0";"0,0";"57,5";"10,8";"12,0";"0,0";"21,0";"14,5";"8,2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/01/2019;1;"55,0";"226,2";15;11;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,8";"11,7";"9,0";"5,3";"0,0";"0,0";"0,0";"6,4";"55,0";"0,0";"7,0";"41,0";"41,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"31,0";"6,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/12/2018;1;"10,8";"10,8";10;1;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/11/2018;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/10/2018;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/09/2018;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/08/2018;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/07/2018;1;"5,0";"5,0";7;1;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/06/2018;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/05/2018;1;"32,0";"85,8";18;7;1;1;1;;;"19,0";"7,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,0";"0,0";"0,0";"0,0";"0,0";"0,0";"32,0";"15,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,0";"0,0";"0,0";"0,0";"1,8";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/04/2018;1;"85,0";"312,0";17;16;1;1;1;;;"0,0";"9,0";"8,0";"0,0";"0,0";"0,0";"0,0";"10,0";"11,0";"9,0";"12,0";"7,0";"21,0";"0,0";"0,0";"36,0";"85,0";"32,0";"0,0";"0,0";"7,0";"0,0";"30,0";"7,0";"0,0";"0,0";"3,0";"0,0";"0,0";"25,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/03/2018;1;"30,0";"127,0";2;10;1;1;1;;;"0,0";"30,0";"0,0";"0,0";"2,0";"0,0";"0,0";"0,0";"0,0";"5,0";"0,0";"0,0";"0,0";"0,0";"2,0";"0,0";"0,0";"0,0";"0,0";"14,0";"0,0";"0,0";"1,0";"0,0";"0,0";"2,0";"0,0";"0,0";"30,0";"22,0";"19,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/02/2018;1;"60,0";"133,7";25;14;1;1;1;;;"0,0";"0,0";"3,0";"0,0";"4,0";"0,0";"0,0";"2,0";"0,0";"0,0";"1,0";"1,0";"0,0";"0,0";"21,0";"6,2";"0,0";"4,0";"3,0";"2,0";"1,5";"0,0";"20,0";"0,0";"60,0";"5,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/01/2018;1;"42,0";"99,5";20;6;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,0";"0,0";"0,0";"0,5";"0,0";"0,0";"0,0";"0,0";"42,0";"0,0";"0,0";"0,0";"7,0";"0,0";"0,0";"5,0";"42,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/12/2017;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/11/2017;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/10/2017;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/09/2017;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/08/2017;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/07/2017;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/06/2017;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/05/2017;1;"39,0";"95,0";9;6;1;1;1;;;"0,0";"0,0";"4,0";"7,0";"0,0";"0,0";"0,0";"0,0";"39,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,0";"35,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/04/2017;1;"26,0";"121,0";11;10;1;1;1;;;"12,0";"14,0";"20,0";"0,0";"0,0";"11,0";"0,0";"0,0";"0,0";"0,0";"26,0";"0,0";"5,0";"12,0";"11,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/03/2017;1;"56,0";"285,5";17;18;1;1;1;;;"0,0";"10,0";"26,0";"0,0";"7,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,0";"10,0";"3,0";"3,0";"48,5";"36,0";"56,0";"5,0";"4,0";"0,0";"1,0";"0,0";"30,0";"21,0";"0,0";"0,0";"5,0";"0,0";"6,0";"2,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/02/2017;1;"60,0";"182,0";18;6;1;1;1;;;"2,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"45,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"60,0";"0,0";"45,0";"0,0";"0,0";"0,0";"0,0";"25,0";"5,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/01/2017;1;"14,0";"32,5";6;6;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"14,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,0";"0,0";"0,0";"0,0";"0,0";"2,0";"3,0";"0,0";"12,0";"0,0";"0,5";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/12/2016;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/11/2016;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/10/2016;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/09/2016;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/08/2016;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/07/2016;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/06/2016;1;"23,0";"23,0";7;1;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"23,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/05/2016;1;"22,0";"22,0";3;1;1;1;1;;;"0,0";"0,0";"22,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/04/2016;1;"56,0";"139,0";7;7;1;1;1;;;"0,0";"9,0";"0,0";"0,0";"0,0";"17,0";"56,0";"5,0";"0,0";"0,0";"0,0";"11,0";"0,0";"0,0";"9,0";"32,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/03/2016;1;"85,0";"141,0";30;4;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"25,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,0";"0,0";"0,0";"0,0";"85,0";"17,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/02/2016;1;"19,0";"39,0";1;5;1;1;1;;;"19,0";"0,0";"7,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,0";"3,0";"0,0";"0,0";"0,0";"5,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/01/2016;1;"13,0";"75,0";22;9;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,0";"10,0";"6,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,0";"4,0";"0,0";"13,0";"12,0";"8,0";"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/12/2015;1;"6,0";"6,0";18;1;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/11/2015;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/10/2015;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/09/2015;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/08/2015;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/07/2015;1;"11,0";"21,0";17;2;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"10,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/06/2015;1;"11,0";"21,0";8;2;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"10,0";"0,0";"0,0";"11,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/05/2015;1;"20,0";"41,0";27;3;1;1;1;;;"0,0";"0,0";"0,0";"12,0";"9,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"20,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/04/2015;1;"13,0";"66,6";4;9;1;1;1;;;"0,0";"2,0";"3,0";"13,0";"6,0";"3,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,6";"11,0";"13,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/03/2015;1;"40,0";"206,0";23;15;1;1;1;;;"0,0";"0,0";"8,0";"0,0";"0,0";"8,0";"6,0";"6,0";"6,0";"8,0";"0,0";"0,0";"8,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,0";"0,0";"0,0";"25,0";"40,0";"30,0";"0,0";"6,0";"0,0";"0,0";"3,0";"1,0";"37,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/02/2015;1;"77,0";"159,0";20;7;1;1;1;;;"0,0";"0,0";"0,0";"8,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"77,0";"8,0";"10,0";"22,0";"8,0";"0,0";"26,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/01/2015;1;"25,0";"46,0";5;2;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"25,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"21,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/12/2014;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/11/2014;1;"30,0";"30,0";5;1;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"30,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/10/2014;1;"12,0";"12,0";2;1;1;1;1;;;"0,0";"12,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438071;1;01/09/2014;1;"0,0";"0,0";1;0;1;1;1;;;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
